week,player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
0,Evan Williams,73864,S,FRESNO ST,1,25,0,169,0,,,100.0,,,0,0,,63.6,0,,,0,0,0.0,0,7,28.0,7,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,100.0,13.0,13.0,0,0,0.0,65.7,0,4,0.0,0,0,83.3,1,15,60.0,15,0,1,1,0,4,8,0.3,4.0
0,Justin Houston,74101,CB,FRESNO ST,1,24,0,169,0,5.0,0.0,100.0,,6.0,0,0,0.0,54.9,0,,,0,0,39.6,0,6,25.0,6,0,0,1,0,0,0,0.0,,0,0,-4.0,100.0,93.3,12.0,12.0,0,0,0.0,70.3,0,1,,0,0,79.2,1,14,58.3,15,0,0,1,0,1,5,0.1,1.0
0,Khoury Bethley,75719,S,HAWAII,1,21,0,180,2,,,76.5,,,0,0,,67.9,0,,0.0,0,0,0.0,0,13,61.9,17,0,0,0,0,0,0,0.0,,0,0,16.0,50.0,100.0,8.0,4.0,0,0,0.0,47.4,0,15,0.0,0,0,75.0,1,8,38.1,8,0,1,2,0,15,3,1.9,15.0
0,Kai Kaneshiro,75720,S,HAWAII,1,6,0,180,0,5.0,0.0,100.0,,4.0,0,0,0.0,62.6,0,,,0,0,39.6,0,4,66.7,4,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,33.3,2,0,0,0,0,0,0,0.0,
0,Malik Welch,76584,CB,S JOSE ST,1,3,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,
0,Jalon Ferrell,76698,S,UCONN,1,12,0,146,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-0.5,50.0,100.0,8.0,4.0,0,0,0.0,58.2,0,7,0.0,0,0,58.3,1,8,66.7,8,0,2,2,0,7,7,0.9,7.0
0,Jordan Morrison,76703,LB,UCONN,1,9,0,146,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,75.0,,,0,0,,63.2,0,,,0,0,0.0,0,6,66.7,8,0,0,0,0,0,0,0.0,
0,Torey Richardson,76711,CB,UTEP,1,33,0,330,0,,,100.0,,,0,0,,65.4,0,,,0,0,0.0,0,15,45.5,15,0,0,0,0,0,0,0.0,,0,1,18.6,20.0,100.0,10.0,2.0,0,0,0.0,42.6,0,16,0.0,0,0,40.4,1,13,39.4,13,1,1,5,0,16,11,1.6,16.0
0,Jeremy Lucien,76740,CB,UCONN,1,36,0,146,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,3,8.3,3,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,27.0,27.0,0,0,0.0,64.9,0,4,0.0,0,0,83.3,1,27,75.0,27,1,1,1,0,4,0,0.1,4.0
0,Calvin Hart Jr.,77128,LB,ILLINOIS,1,24,0,187,0,,,85.0,,,0,0,,74.3,0,,,0,0,0.0,0,17,70.8,20,1,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,7,29.2,7,0,0,0,0,0,0,0.0,
