Rk,Team,Year,G#,,Opp.,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,2PM,Sfty,KRTD,PRTD,INTD,FRTD,OppKRTD,OppPRTD,OppINTD,OppFRTD
3068,ARK STATE,2015,11,@,NEW MEX ST,52,28,24,7,7,7,1,1,0,0,0,1,0,0,0,0,0,0
3069,AUBURN,2015,12,,ALABAMA,13,29,-16,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0
3070,BOSTON COL,2015,12,@,SYRACUSE,17,20,-3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
3071,BYU,2015,12,@,UTAH ST,51,28,23,7,7,6,1,1,0,0,0,0,0,1,0,0,0,0
3072,CAL,2015,12,,ARIZONA ST,48,46,2,6,4,4,2,2,1,0,0,0,0,0,0,0,0,0
3073,CHARLOTTE ,2015,12,@,RICE,7,27,-20,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
3074,CINCINNATI,2015,12,@,E CAROLINA,19,16,3,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0
3075,CLEMSON,2015,12,@,S CAROLINA,37,32,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0
3076,COLORADO,2015,13,@,UTAH,14,20,-6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3077,COLO STATE,2015,12,@,FRESNO ST,34,31,3,5,5,4,1,0,0,0,1,2,0,0,0,0,0,0
3078,UCONN,2015,12,@,TEMPLE,3,27,-24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3079,DUKE,2015,12,@,WAKE,27,21,6,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0
3080,E CAROLINA,2015,12,,CINCINNATI,16,19,-3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
3081,FLORIDA,2015,12,,FLORIDA ST,2,27,-25,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
3082,FAU,2015,12,@,DOMINION,33,31,2,3,3,3,5,4,0,0,0,0,0,0,0,0,0,0
3083,FLORIDA ST,2015,12,@,FLORIDA,27,2,25,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
3084,FRESNO ST,2015,12,,COLO STATE,31,34,-3,4,4,4,1,1,0,0,0,0,0,0,1,2,0,0
3085,GEORGIA,2015,12,@,GA TECH,13,7,6,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0
3086,GA SOUTHRN,2015,11,,S ALABAMA,55,17,38,7,7,7,2,2,0,0,0,0,0,0,0,0,0,1
3087,GA TECH,2015,12,,GEORGIA,7,13,-6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3088,HAWAII,2015,13,,LA MONROE,28,26,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1
3089,IDAHO,2015,12,,TEXAS ST,38,31,7,5,0,5,2,1,0,0,0,0,0,0,0,0,0,0
3090,ILLINOIS,2015,12,N,NWESTERN,14,24,-10,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3091,INDIANA ,2015,12,@,PURDUE,54,36,18,7,7,6,3,2,0,0,0,0,0,0,0,0,0,0
3092,IOWA STATE,2015,12,@,W VIRGINIA,6,30,-24,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
3093,KANSAS,2015,12,,KANSAS ST,14,45,-31,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3094,KANSAS ST,2015,11,@,KANSAS,45,14,31,5,6,6,1,1,0,0,0,0,0,0,0,0,0,0
3095,KENTUCKY,2015,12,,LOUISVILLE,24,38,-14,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0
3096,LA LAFAYET,2015,11,@,APP STATE,7,28,-21,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3097,LA MONROE,2015,12,@,HAWAII,26,28,-2,3,0,2,2,2,0,0,0,0,0,1,0,0,0,0
3098,LSU,2015,12,,TEXAS A&M,19,7,12,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0
3099,LA TECH,2015,12,,SO MISS,24,58,-34,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3100,LOUISVILLE,2015,12,@,KENTUCKY,38,24,14,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0
3101,MARYLAND,2015,12,@,RUTGERS,46,41,5,6,0,4,3,2,0,0,0,0,0,0,0,0,0,0
3102,MEMPHIS,2015,12,,SMU,63,0,63,9,9,9,0,0,0,0,0,0,0,2,0,0,0,0
3103,MICHIGAN,2015,12,,OHIO STATE,13,42,-29,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
3104,MICH STATE,2015,12,,PENN STATE,55,16,39,8,8,7,0,0,0,0,0,0,0,1,0,0,0,0
3105,MIDDLE TN,2015,12,@,UTSA,42,7,35,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3106,MINNESOTA,2015,12,,WISCONSIN,21,31,-10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3107,OLE MISS,2015,12,@,MISS STATE,38,27,11,5,5,5,3,1,0,0,0,0,0,0,0,0,0,0
3108,MISS STATE,2015,12,,OLE MISS,27,38,-11,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
3109,NEVADA,2015,12,@,S DIEGO ST,14,31,-17,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0
3110,UNLV,2015,12,@,WYOMING,28,35,-7,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0
3111,NEW MEXICO,2015,12,,AIR FORCE,47,35,12,6,0,5,3,2,0,0,0,0,0,0,0,0,0,0
3112,NEW MEX ST,2015,11,,ARK STATE,28,52,-24,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3113,N CAROLINA ,2015,12,@,NC STATE,45,34,11,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
3114,NC STATE,2015,12,,N CAROLINA ,34,45,-11,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0
3115,N TEXAS,2015,12,,UTEP,17,20,-3,2,2,2,1,1,0,0,0,1,0,1,0,0,0,0
3116,NWESTERN,2015,12,N,ILLINOIS,24,14,10,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3117,NOTRE DAME,2015,12,@,STANFORD,36,38,-2,4,3,3,3,3,0,0,1,0,0,0,0,0,0,0
3118,OHIO STATE,2015,12,@,MICHIGAN,42,13,29,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3119,OKLAHOMA,2015,12,@,OKLA STATE,58,23,35,8,8,7,2,1,0,0,0,0,0,0,0,0,0,0
3120,OKLA STATE,2015,12,,OKLAHOMA,23,58,-35,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
3121,DOMINION,2015,12,,FAU,31,33,-2,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0
3122,PENN STATE,2015,12,@,MICH STATE,16,55,-39,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1
3123,PURDUE,2015,12,,INDIANA ,36,54,-18,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
3124,RICE,2015,12,,CHARLOTTE ,27,7,20,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0
3125,RUTGERS,2015,12,,MARYLAND,41,46,-5,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
3126,S DIEGO ST,2015,12,,NEVADA,31,14,17,4,4,4,2,1,0,0,0,0,0,0,0,0,0,1
3127,S ALABAMA,2015,11,@,GA SOUTHRN,17,55,-38,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0
3128,S CAROLINA,2015,12,,CLEMSON,32,37,-5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0
3129,USC,2015,12,,UCLA,40,21,19,5,4,4,2,2,0,0,0,1,0,1,0,0,0,0
3130,SMU,2015,12,@,MEMPHIS,0,63,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3131,SO MISS,2015,12,@,LA TECH,58,24,34,8,8,7,1,1,0,0,0,0,0,0,0,0,0,0
3132,STANFORD,2015,12,,NOTRE DAME,38,36,2,5,5,5,1,1,0,0,0,0,0,0,1,0,0,0
3133,SYRACUSE,2015,12,,BOSTON COL,20,17,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
3134,TEMPLE,2015,12,,UCONN,27,3,24,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0
3135,TENNESSEE,2015,12,,VANDERBILT,53,28,25,6,6,6,3,3,0,1,0,1,0,0,0,0,0,0
3136,TEXAS A&M,2015,12,@,LSU,7,19,-12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3137,UTEP,2015,12,@,N TEXAS,20,17,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1
3138,UTSA,2015,12,,MIDDLE TN,7,42,-35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3139,TEXAS ST,2015,11,@,IDAHO,31,38,-7,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0
3140,UCLA,2015,12,@,USC,21,40,-19,3,3,3,1,0,0,0,0,0,0,0,0,1,0,1
3141,UTAH,2015,12,,COLORADO,20,14,6,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
3142,UTAH ST,2015,12,,BYU,28,51,-23,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1
3143,VANDERBILT,2015,12,@,TENNESSEE,28,53,-25,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0
3144,VIRGINIA,2015,12,,VA TECH,20,23,-3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0
3145,VA TECH,2015,12,@,VIRGINIA,23,20,3,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
3146,WAKE,2015,12,,DUKE,21,27,-6,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3147,W VIRGINIA,2015,11,,IOWA STATE,30,6,24,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
3148,WISCONSIN,2015,12,@,MINNESOTA,31,21,10,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
3149,WYOMING,2015,12,,0,35,28,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3150,BOWL GREEN ,2015,13,N,N ILLINOIS,34,14,20,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3151,N ILLINOIS,2015,13,N,BOWL GREEN ,14,34,-20,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3152,AIR FORCE,2015,13,@,S DIEGO ST,24,27,-3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3153,ALABAMA,2015,13,N,FLORIDA,29,15,14,3,3,3,3,2,0,1,0,0,0,0,0,1,0,0
3154,APP STATE,2015,12,@,S ALABAMA,34,27,7,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
3155,ARK STATE,2015,12,,TEXAS ST,55,17,38,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0
3156,BAYLOR,2015,12,,TEXAS,17,23,-6,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0
3157,CLEMSON,2015,13,N,N CAROLINA ,45,37,8,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
3158,FLORIDA,2015,13,N,ALABAMA,15,29,-14,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0
3159,GA SOUTHRN,2015,12,,GA STATE,7,34,-27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3160,GA STATE,2015,12,@,GA SOUTHRN,34,7,27,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3161,HOUSTON,2015,13,,TEMPLE,24,13,11,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3162,IOWA,2015,13,N,MICH STATE,13,16,-3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
3163,KANSAS ST,2015,12,,W VIRGINIA,24,23,1,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0
3164,LA LAFAYET,2015,12,,TROY,17,41,-24,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1
3165,LA MONROE,2015,13,,NEW MEX ST,42,35,7,6,6,6,2,0,0,0,0,0,0,0,0,0,0,1
3166,MICH STATE,2015,13,N,IOWA,16,13,3,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0
3167,NEW MEX ST,2015,12,@,LA MONROE,35,42,-7,5,5,5,1,0,0,0,0,0,0,1,0,0,0,0
3168,N CAROLINA ,2015,13,N,CLEMSON,37,45,-8,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0
3169,S DIEGO ST,2015,13,,AIR FORCE,27,24,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
3170,S ALABAMA,2015,12,,APP STATE,27,34,-7,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
3171,USC,2015,13,N,STANFORD,22,41,-19,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1
3172,SO MISS,2015,13,@,W KENTUCKY,28,45,-17,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3173,STANFORD,2015,13,N,USC,41,22,19,5,5,5,2,2,0,0,0,0,0,1,0,0,0,0
3174,TEMPLE,2015,13,@,HOUSTON,13,24,-11,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
3175,TEXAS,2015,12,@,BAYLOR,23,17,6,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0
3176,TEXAS ST,2015,12,@,ARK STATE,17,55,-38,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
3177,TROY,2015,12,@,LA LAFAYET,41,17,24,5,5,5,2,2,0,0,0,0,0,1,0,0,0,0
3178,W VIRGINIA,2015,12,@,KANSAS ST,23,24,-1,2,2,2,4,3,0,0,0,0,0,0,1,0,0,0
3179,W KENTUCKY,2015,13,,SO MISS,45,28,17,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
3180,ARMY,2015,12,N,NAVY,17,21,-4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
3181,NAVY,2015,12,N,ARMY,21,17,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3182,APP STATE,2015,13,N,OHIO,31,29,2,4,4,4,3,1,0,0,0,0,0,0,0,0,0,1
3183,ARIZONA,2015,13,N,NEW MEXICO,45,37,8,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
3184,ARK STATE,2015,13,N,LA TECH,28,47,-19,3,2,2,3,3,1,0,1,0,0,0,0,0,0,0
3185,BYU,2015,13,N,UTAH,28,35,-7,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
3186,GA STATE,2015,13,N,S JOSE ST,16,27,-11,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0
3187,LA TECH,2015,13,N,ARK STATE,47,28,19,5,5,5,4,4,0,0,0,0,0,0,1,0,0,0
3188,NEW MEXICO,2015,13,N,ARIZONA,37,45,-8,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0
3189,OHIO,2015,13,N,APP STATE,29,31,-2,3,3,3,2,2,0,1,0,0,0,1,0,0,0,0
3190,S JOSE ST,2015,13,N,GA STATE,27,16,11,3,3,3,2,2,0,0,0,1,0,0,0,0,0,0
3191,UTAH,2015,13,N,BYU,35,28,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
3192,0,2015,13,N,W KENTUCKY,35,45,-10,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0
3193,W KENTUCKY,2015,14,N,0,45,35,10,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
3194,AKRON ,2015,13,N,UTAH ST,23,21,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
3195,TEMPLE,2015,14,N,TOLEDO,17,32,-15,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0
3196,TOLEDO,2015,13,N,TEMPLE,32,17,15,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0
3197,UTAH ST,2015,13,N,AKRON ,21,23,-2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3198,BOISE ST,2015,13,N,N ILLINOIS,55,7,48,7,7,7,2,2,0,0,0,0,0,0,0,0,0,0
3199,BOWL GREEN ,2015,14,N,GA SOUTHRN,27,58,-31,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3200,GA SOUTHRN,2015,13,N,BOWL GREEN ,58,27,31,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
3201,N ILLINOIS,2015,14,N,BOISE ST,7,55,-48,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3202,CINCINNATI,2015,13,N,S DIEGO ST,7,42,-35,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3203,MIDDLE TN,2015,13,N,W MICHIGAN ,31,45,-14,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
3204,S DIEGO ST,2015,14,N,CINCINNATI,42,7,35,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0
3205,W MICHIGAN ,2015,13,N,MIDDLE TN,45,31,14,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
3206,UCONN,2015,13,N,MARSHALL,10,16,-6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3207,DUKE,2015,13,N,INDIANA ,44,41,3,5,5,5,3,3,0,0,1,0,0,0,0,0,0,0
3208,INDIANA ,2015,13,N,DUKE,41,44,-3,5,5,5,4,2,0,0,0,0,0,0,1,0,0,0
3209,MARSHALL,2015,13,N,UCONN,16,10,6,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0
3210,MIAMI FL,2015,13,N,WASH STATE,14,20,-6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3211,NEBRASKA,2015,13,N,UCLA,37,29,8,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0
3212,SO MISS,2015,14,N,WASHINGTON,31,44,-13,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
3213,TULSA,2015,13,N,VA TECH,52,55,-3,7,6,5,1,1,1,0,0,0,0,0,0,1,0,0
3214,UCLA,2015,13,N,NEBRASKA,29,37,-8,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0
3215,VA TECH,2015,13,N,TULSA,55,52,3,7,7,7,2,2,0,0,0,1,0,0,0,0,0,0
3216,WASHINGTON,2015,13,N,SO MISS,44,31,13,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0
3217,WASH STATE,2015,13,N,MIAMI FL,20,14,6,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
3218,C MICHIGAN,2015,13,N,MINNESOTA,14,21,-7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3219,MINNESOTA,2015,13,N,C MICHIGAN,21,14,7,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0
3220,NAVY,2015,13,N,PITTSBURGH,44,28,16,6,6,5,1,1,0,0,0,0,0,0,0,0,0,1
3221,PITTSBURGH,2015,13,N,NAVY,28,44,-16,4,4,4,1,0,0,0,1,0,0,1,0,0,0,0
3222,AIR FORCE,2015,14,N,CAL,36,55,-19,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
3223,BAYLOR,2015,13,N,N CAROLINA ,49,38,11,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0
3224,CAL,2015,13,N,AIR FORCE,55,36,19,7,7,7,2,2,0,0,0,0,0,0,0,0,0,0
3225,COLO STATE,2015,13,N,NEVADA,23,28,-5,2,2,2,3,3,0,0,0,0,0,0,1,0,0,0
3226,LSU,2015,13,N,TEXAS TECH,56,27,29,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
3227,NEVADA,2015,13,N,COLO STATE,28,23,5,3,2,1,3,3,0,0,1,0,0,0,0,0,0,0
3228,N CAROLINA ,2015,14,N,BAYLOR,38,49,-11,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0
3229,TEXAS TECH,2015,13,N,LSU,27,56,-29,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3230,AUBURN,2015,13,N,MEMPHIS,31,10,21,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
3231,LOUISVILLE,2015,13,N,TEXAS A&M,27,21,6,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0
3232,MEMPHIS,2015,13,N,AUBURN,10,31,-21,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
3233,MISS STATE,2015,13,N,NC STATE,51,28,23,7,7,6,1,1,0,0,0,0,0,0,0,0,0,0
3234,NC STATE,2015,13,N,MISS STATE,28,51,-23,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1
3235,USC,2015,14,N,WISCONSIN,21,23,-2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3236,TEXAS A&M,2015,13,N,LOUISVILLE,21,27,-6,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3237,WISCONSIN,2015,13,N,USC,23,21,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
3238,ALABAMA,2015,14,N,MICH STATE,38,0,38,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0
3239,CLEMSON,2015,14,N,OKLAHOMA,37,17,20,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0
3240,FLORIDA ST,2015,13,N,HOUSTON,24,38,-14,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
3241,HOUSTON,2015,14,N,FLORIDA ST,38,24,14,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0
3242,MICH STATE,2015,14,N,ALABAMA,0,38,-38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3243,OKLAHOMA,2015,13,N,CLEMSON,17,37,-20,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
3244,FLORIDA,2015,14,N,MICHIGAN,7,41,-34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3245,IOWA,2015,14,N,STANFORD,16,45,-29,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0
3246,MICHIGAN,2015,13,N,FLORIDA,41,7,34,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
3247,OLE MISS,2015,13,N,OKLA STATE,48,20,28,6,6,6,3,2,0,0,0,0,0,0,0,0,0,0
3248,NWESTERN,2015,13,N,TENNESSEE,6,45,-39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3249,NOTRE DAME,2015,13,N,OHIO STATE,28,44,-16,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3250,OHIO STATE,2015,13,N,NOTRE DAME,44,28,16,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0
3251,OKLA STATE,2015,13,N,OLE MISS,20,48,-28,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
3252,STANFORD,2015,14,N,IOWA,45,16,29,6,6,6,1,1,0,0,0,1,0,0,0,0,0,0
3253,TENNESSEE,2015,13,N,NWESTERN,45,6,39,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
3254,ARIZONA ST,2015,13,N,W VIRGINIA,42,43,-1,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0
3255,ARKANSAS,2015,13,N,KANSAS ST,45,23,22,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
3256,GEORGIA,2015,13,N,PENN STATE,24,17,7,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
3257,KANSAS ST,2015,13,N,ARKANSAS,23,45,-22,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
3258,OREGON,2015,13,N,TCU,41,47,-6,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
3259,PENN STATE,2015,13,N,GEORGIA,17,24,-7,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0
3260,TCU,2015,13,N,OREGON,47,41,6,5,3,3,4,4,1,0,0,0,0,0,0,0,0,0
3261,W VIRGINIA,2015,13,N,ARIZONA ST,43,42,1,5,5,4,3,3,0,0,0,0,0,0,0,0,0,0
3262,ALABAMA,2015,15,N,CLEMSON,45,40,5,6,6,6,2,1,0,0,1,0,0,0,0,0,0,0
3263,CLEMSON,2015,15,N,ALABAMA,40,45,-5,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0
3264,CAL,2016,1,N,HAWAII,51,31,20,6,6,6,3,3,0,0,0,0,0,0,0,0,0,0
3265,HAWAII,2016,1,N,CAL,31,51,-20,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
3266,APP STATE,2016,1,@,TENNESSEE,13,20,-7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1
3267,C MICHIGAN,2016,1,,PRESBYTERN,49,3,46,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
3268,CHARLOTTE ,2016,1,@,LOUISVILLE,14,70,-56,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0
3269,CINCINNATI,2016,1,,0,28,7,21,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0
3270,UCONN,2016,1,,MAINE,24,21,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1
3271,FIU,2016,1,,INDIANA ,13,34,-21,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
3272,IDAHO,2016,1,,MONTANA ST,20,17,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
3273,INDIANA ,2016,1,@,FIU,34,13,21,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0
3274,LOUISVILLE,2016,1,,CHARLOTTE ,70,14,56,10,10,10,0,0,0,0,0,0,0,0,0,0,0,1
3275,MINNESOTA,2016,1,,OREGON ST,30,23,7,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3276,UNLV,2016,1,,JACKSON ST,63,13,50,9,9,9,0,0,0,0,0,0,0,1,0,0,0,0
3277,NEW MEXICO,2016,1,,S DAKOTA,48,21,27,6,5,5,2,2,0,0,0,0,0,0,0,0,0,0
3278,NC STATE,2016,1,,WM & MARY,48,14,34,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0
3279,OREGON ST,2016,1,@,MINNESOTA,23,30,-7,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0
3280,RICE,2016,1,@,W KENTUCKY,14,46,-32,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3281,S CAROLINA,2016,1,@,VANDERBILT,13,10,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
3282,TENNESSEE,2016,1,,APP STATE,20,13,7,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
3283,TULANE,2016,1,@,WAKE,3,7,-4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
3284,UTAH,2016,1,,SO UTAH,24,0,24,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
3285,UTAH ST,2016,1,,WEBER ST,45,6,39,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
3286,VANDERBILT,2016,1,,S CAROLINA,10,13,-3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
3287,WAKE,2016,1,,TULANE,7,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3288,W KENTUCKY,2016,1,,RICE,46,14,32,5,5,5,4,3,0,1,0,0,0,0,0,0,0,0
3289,ARK STATE,2016,1,,TOLEDO,10,31,-21,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3290,ARMY,2016,1,@,TEMPLE,28,13,15,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0
3291,BALL ST,2016,1,@,GA STATE,31,21,10,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
3292,BAYLOR,2016,1,,NWSTATE,55,7,48,7,7,7,2,2,0,0,0,0,0,0,0,0,0,0
3293,BUFFALO,2016,1,,ALBANY,16,22,-6,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0
3294,COLORADO,2016,1,N,COLO STATE,44,7,37,5,5,5,3,3,0,0,0,0,0,1,0,0,0,0
3295,COLO STATE,2016,1,N,COLORADO,7,44,-37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3296,E MICHIGAN,2016,1,,MS VLY ST,61,14,47,8,8,8,2,1,0,1,0,0,0,0,0,0,0,0
3297,GA STATE,2016,1,,BALL ST,21,31,-10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
