Week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
2,Trevor Siemian,9683,QB,NWESTERN,1,39.77,0,50,256,66.7,36,38,8.4,2.86,0,1,2.6,47.4,18,12,25.0,44,88.0,6,1,,34.3,62.5,77.1,65.5,,51.4,1,2,45,8.3,51.1,2.3,1,5,0,1,1,2,4.4,207,5.4,67.6,34,37,8.1,2.79,1,1,2.7,45.9,17,11,26.1,43,86.0,6,1,66.7,34.6,69.3,77.1,67.6,92.3,51.4,1,2,44,9.1,48.9,2.3,1,5,0,1,1,2,4.5,196,5.3,85.7,7,7,1.1,2.0,0,0,0.0,85.7,6,1,0.0,7,14.0,0,0,,64.6,56.4,69.1,56.3,,,0,0,7,0.0,86.9,0.0,0,0,0,0,0,0,0.0,34,4.9,0,100.0,5,6,-4.0,1.37,1,0,0.0,83.3,5,0,0.0,6,12.0,0,0,66.7,64.9,83.6,69.1,63.2,92.3,,0,0,6,,82.6,0.0,0,0,0,0,0,0,0.0,23,3.8,-0.44
2,Ikaika Woolsey,46495,QB,HAWAII,1,9.81,0,50,180,58.1,31,33,9.5,2.98,0,1,2.9,48.5,16,12,11.1,41,82.0,2,0,,71.2,56.5,78.0,59.8,57.2,51.8,0,0,43,25.0,66.2,7.3,3,5,0,2,0,0,0.0,188,5.7,60.0,25,29,6.4,2.7,0,0,0.0,51.7,15,13,0.0,35,70.0,0,0,,71.0,44.8,77.8,46.0,57.2,51.1,0,0,37,23.1,60.8,8.6,3,3,0,4,0,0,0.0,109,3.8,76.9,13,13,8.5,3.09,0,1,7.7,61.5,8,1,20.0,15,30.0,2,0,,66.4,84.3,71.4,86.0,,59.5,0,0,15,0.0,83.8,0.0,0,2,0,0,0,0,0.0,95,7.3,0,100.0,7,9,-3.6,2.09,0,0,0.0,77.8,7,2,0.0,9,18.0,0,0,,65.1,63.0,69.8,62.7,,,0,0,9,0.0,79.2,0.0,0,0,0,2,0,0,0.0,16,1.8,3.55
2,John O'Korn,46515,QB,HOUSTON,1,-28.98,0,50,182,52.6,38,39,10.9,2.62,0,1,2.4,43.6,17,15,15.0,46,92.0,3,0,,49.0,27.8,76.5,29.1,,39.4,0,4,50,26.7,19.8,8.7,4,3,0,1,0,5,10.0,196,5.0,64.5,31,32,8.7,2.55,0,1,3.0,56.3,18,10,10.0,39,78.0,2,0,,45.6,29.9,75.9,35.9,,39.4,0,3,41,40.0,33.6,10.3,4,3,0,1,0,4,9.8,182,5.7,36.4,11,11,12.2,2.46,0,0,0.0,27.3,3,6,25.0,11,22.0,1,0,,66.0,29.9,71.0,30.2,,,0,1,13,0.0,1.7,0.0,0,0,0,0,0,1,7.7,22,2.0,0,100.0,4,4,-3.0,1.6,0,0,0.0,100.0,4,1,0.0,4,8.0,0,0,,63.3,64.9,67.4,64.7,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,8,2.0,-3.69
2,Sean Mannion,9522,QB,OREGON ST,1,-3.7,0,49,265,60.0,40,41,11.3,3.15,0,1,2.3,53.7,22,16,8.3,45,91.8,2,0,,69.8,70.7,77.7,68.6,,65.4,1,0,47,18.8,74.7,6.7,3,1,0,0,0,0,0.0,275,6.7,63.0,27,27,8.1,2.78,0,0,0.0,59.3,16,8,5.9,30,61.2,1,0,,68.8,64.3,76.8,61.5,,65.4,0,0,31,25.0,90.2,6.7,2,1,0,0,1,0,0.0,171,6.3,64.7,17,18,13.3,3.42,0,1,5.3,55.6,10,8,9.1,19,38.8,1,0,,67.0,76.3,72.4,75.7,,,1,0,20,12.5,84.0,5.3,1,0,0,0,0,0,0.0,154,8.6,0,100.0,4,4,-2.0,1.63,0,0,0.0,100.0,4,0,0.0,4,8.2,0,0,,63.3,65.0,67.4,64.7,,,0,0,4,,158.3,0.0,0,0,0,0,1,0,0.0,50,12.5,2.23
2,Clint Trickett,15673,QB,W VIRGINIA,1,18.13,0,49,343,81.3,32,34,10.1,2.54,1,2,5.9,52.9,18,6,30.8,36,73.5,8,0,,68.7,91.2,76.0,91.0,,,0,0,36,33.3,89.8,5.6,2,0,0,1,1,0,0.0,276,8.1,80.8,26,27,6.5,2.37,1,1,3.7,55.6,15,3,28.6,30,61.2,6,0,,68.2,82.4,75.6,80.0,,64.1,0,0,30,66.7,70.8,6.7,2,1,0,0,0,0,0.0,145,5.4,94.4,18,19,7.2,2.28,0,1,5.3,73.7,14,3,17.6,19,38.8,3,0,,67.0,91.4,72.2,91.1,,,0,0,19,0.0,129.3,0.0,0,0,0,1,1,0,0.0,220,11.6,0,100.0,12,12,-2.0,1.78,0,0,0.0,91.7,11,0,8.3,13,26.5,1,0,,66.0,72.7,71.0,68.1,,64.1,0,0,13,,97.6,0.0,0,1,0,0,0,0,0.0,89,7.4,6.21
2,Anu Solomon,46599,QB,ARIZONA,1,0.0,0,49,109,64.3,42,44,11.9,2.62,0,3,6.7,54.5,24,13,11.1,48,98.0,3,0,,71.1,76.6,77.4,73.9,,65.2,0,0,49,15.4,117.8,4.2,2,2,0,2,4,0,0.0,422,9.6,63.9,36,36,11.6,2.47,0,3,8.1,55.6,20,11,13.0,39,79.6,3,0,,70.7,75.4,76.9,74.0,,61.6,0,0,40,18.2,110.5,5.1,2,1,0,0,3,0,0.0,297,8.3,71.4,7,9,11.6,3.07,0,0,0.0,55.6,5,3,0.0,10,20.4,0,0,,65.4,70.7,70.1,66.0,,64.3,0,0,10,0.0,137.5,0.0,0,1,0,2,1,0,0.0,128,14.2,0,100.0,1,1,-2.0,1.6,0,0,0.0,100.0,1,1,0.0,1,2.0,0,0,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,5.97
2,Nick Mullens,12282,QB,SO MISS,1,3.57,0,49,296,60.7,28,33,11.2,2.92,1,2,6.1,42.4,14,24,17.6,40,81.6,3,0,,70.0,58.8,23.7,61.2,,56.7,1,1,41,12.5,46.3,7.5,3,4,0,3,0,0,0.0,170,5.2,58.3,24,28,8.6,2.64,1,1,3.6,46.4,13,15,7.1,32,65.3,1,0,,69.4,57.3,19.5,57.2,,62.1,0,2,32,13.3,32.1,6.3,2,2,0,3,0,0,0.0,142,5.1,83.3,12,14,7.4,2.76,1,1,7.1,50.0,7,9,30.0,17,34.7,3,0,,66.8,64.8,72.0,69.3,,53.1,1,0,18,11.1,63.1,5.9,1,2,0,0,0,0,0.0,65,4.6,0,87.5,8,9,-2.4,1.66,1,0,0.0,66.7,6,0,14.3,9,18.4,1,0,,65.1,65.3,69.8,65.0,,,0,1,9,,35.2,0.0,0,0,0,0,0,0,0.0,37,4.1,-0.43
2,Tanner Lee,38321,QB,TULANE,1,-12.94,0,48,319,58.5,41,42,14.2,2.39,1,1,2.3,50.0,21,17,12.5,46,95.8,3,1,,69.5,63.5,77.2,63.1,,59.0,0,1,48,5.9,83.8,2.2,1,3,0,0,3,1,2.1,264,6.3,62.5,32,34,14.9,2.41,2,1,2.9,52.9,18,14,10.0,38,79.2,2,1,,68.9,67.3,76.7,67.1,,59.0,0,1,39,7.1,72.1,2.6,1,3,0,0,1,1,2.6,231,6.8,50.0,10,10,9.9,2.23,0,0,0.0,40.0,4,3,20.0,10,20.8,1,0,,65.6,52.2,70.4,52.2,,,0,0,11,0.0,87.9,0.0,0,0,0,0,2,0,0.0,31,3.1,0,100.0,1,2,-6.0,1.8,1,0,0.0,50.0,1,0,0.0,2,4.2,0,0,,61.8,58.9,65.5,58.9,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,-2,-1.0,-3.69
2,Colin Reardon,22806,QB,KENT STATE,1,-71.01,0,46,201,79.4,34,37,8.4,2.42,0,3,7.9,73.0,27,9,0.0,42,91.3,0,0,,70.5,76.7,76.6,80.6,,54.3,0,0,43,22.2,100.1,4.8,2,3,0,3,1,0,0.0,250,6.8,87.9,33,34,5.4,2.17,0,3,8.6,85.3,29,5,0.0,39,84.8,0,0,,70.3,85.8,76.4,90.3,,54.3,0,0,40,40.0,116.3,5.1,2,3,0,1,2,0,0.0,245,7.2,20.0,5,7,20.4,3.17,0,0,0.0,14.3,1,4,0.0,7,15.2,0,0,,64.6,36.7,69.1,37.0,,,0,0,7,0.0,39.6,0.0,0,0,0,2,0,0,0.0,19,2.7,0,75.0,4,4,-1.5,1.33,0,0,0.0,75.0,3,0,0.0,4,8.7,0,0,,63.3,64.8,67.4,64.6,,,0,0,4,,118.8,0.0,0,0,0,0,1,0,0.0,14,3.5,-4.5
2,Trevone Boykin,11279,QB,TCU,1,2.73,0,46,305,72.4,29,31,12.1,2.5,1,1,3.2,64.5,20,8,4.8,36,78.3,1,0,,71.0,74.2,76.7,72.8,,64.5,0,0,37,25.0,112.4,5.6,2,3,0,1,2,1,2.8,261,8.4,82.1,28,30,6.8,2.35,1,0,0.0,70.0,21,7,8.7,35,76.1,2,0,,71.0,68.9,76.8,66.6,,64.5,0,0,38,28.6,86.7,5.7,2,3,0,1,0,0,0.0,189,6.3,72.7,11,11,13.1,1.99,0,1,9.1,72.7,8,1,0.0,11,23.9,0,0,,65.6,81.9,70.4,81.2,,,0,0,11,0.0,150.8,0.0,0,0,0,0,2,1,9.1,128,11.6,0,100.0,10,10,-1.8,1.41,0,0,0.0,90.0,9,0,10.0,10,21.7,1,0,,65.8,68.5,70.7,68.2,,,0,0,12,,90.0,0.0,0,0,0,0,0,0,0.0,56,5.6,5.34
2,Taylor Heinicke,9896,QB,DOMINION,1,28.21,0,46,263,81.3,32,36,12.3,3.13,0,3,7.7,69.4,25,7,3.8,42,91.3,1,0,,70.2,71.4,77.3,75.1,,50.3,0,2,45,42.9,94.8,7.1,3,3,0,4,3,2,4.4,261,7.3,82.9,35,39,10.8,3.0,0,3,7.1,71.8,28,8,3.4,45,97.8,1,0,,70.3,71.7,77.5,75.3,,50.3,0,2,48,37.5,95.6,6.7,3,3,0,4,3,2,4.2,275,7.1,100.0,1,1,5.0,1.8,0,0,0.0,100.0,1,0,0.0,1,2.2,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0,100.0,4,4,-2.8,1.35,0,0,0.0,100.0,4,1,0.0,4,8.7,0,0,,63.3,65.0,67.4,64.8,,,0,0,4,0.0,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0,-1.05
2,Pete Thomas,12587,QB,LA MONROE,1,13.33,0,45,209,67.7,31,34,3.9,2.5,0,0,0.0,55.9,19,13,9.5,37,82.2,2,0,,70.3,56.1,77.6,55.0,,58.4,0,0,39,7.7,70.1,2.7,1,2,0,3,0,0,0.0,175,5.1,64.3,28,30,1.5,2.23,1,0,0.0,53.3,16,10,11.1,32,71.1,2,0,,70.0,53.9,77.3,51.2,,61.5,0,0,34,10.0,63.1,3.1,1,1,0,1,0,0,0.0,119,4.0,80.0,10,12,4.8,2.72,0,0,0.0,66.7,8,4,0.0,13,28.9,0,0,,66.0,59.9,71.0,62.7,,57.3,0,0,13,0.0,84.0,0.0,0,1,0,2,0,0,0.0,76,6.3,0,71.4,7,8,-4.3,1.76,1,0,0.0,62.5,5,1,0.0,8,17.8,0,0,,64.9,54.0,69.5,53.8,,,0,0,8,0.0,66.7,0.0,0,0,0,0,0,0,0.0,20,2.5,2.36
2,Cody Fajardo,9976,QB,NEVADA,1,8.2,0,45,239,78.8,33,36,10.8,2.5,2,1,2.8,69.4,25,7,3.8,40,88.9,1,0,,73.7,79.6,78.0,79.8,,64.1,0,1,40,42.9,89.5,7.5,3,1,0,1,1,1,2.5,275,7.6,80.0,25,27,10.5,2.39,1,1,3.7,70.4,19,4,5.0,31,68.9,1,0,,73.6,75.0,77.6,74.6,,64.1,0,0,31,75.0,90.7,9.7,3,1,0,1,0,1,3.2,194,7.2,84.6,13,14,6.0,2.55,1,0,0.0,78.6,11,3,0.0,14,31.1,0,0,,66.2,80.2,71.2,79.5,,,0,1,14,0.0,93.2,0.0,0,0,0,0,1,0,0.0,109,7.8,0,100.0,5,5,-3.0,2.0,0,0,0.0,100.0,5,0,0.0,5,11.1,0,0,,63.8,65.6,68.1,65.4,,,0,0,5,,90.0,0.0,0,0,0,0,0,0,0.0,28,5.6,0.6
