Team,Year,Week,Opp,Location
NO,2014,1,ATL,Away
NE,2014,1,MIA,Away
NYJ,2014,1,OAK,Home
TEN,2014,1,KC,Away
PHI,2014,1,JAX,Home
PIT,2014,1,CLV,Home
OAK,2014,1,NYJ,Away
SL,2014,1,MIN,Home
BLT,2014,1,CIN,Home
SF,2014,1,DAL,Away
TB,2014,1,CAR,Home
WAS,2014,1,HST,Away
ARZ,2014,1,SD,Home
DET,2014,1,NYG,Home
NYG,2014,1,DET,Away
SD,2014,1,ARZ,Away
PIT,2014,2,BLT,Away
BLT,2014,2,PIT,Home
ATL,2014,2,CIN,Away
BUF,2014,2,MIA,Home
CAR,2014,2,DET,Home
CHI,2014,2,SF,Away
CIN,2014,2,ATL,Home
CLV,2014,2,NO,Home
ARZ,2014,2,NYG,Away
DAL,2014,2,TEN,Away
DEN,2014,2,KC,Home
DET,2014,2,CAR,Away
GB,2014,2,NYJ,Home
HST,2014,2,OAK,Away
JAX,2014,2,WAS,Away
KC,2014,2,DEN,Away
MIA,2014,2,BUF,Away
MIN,2014,2,NE,Home
NO,2014,2,CLV,Away
NE,2014,2,MIN,Away
NYG,2014,2,ARZ,Home
NYJ,2014,2,GB,Away
TEN,2014,2,DAL,Home
OAK,2014,2,HST,Home
SL,2014,2,TB,Away
SD,2014,2,SEA,Home
SEA,2014,2,SD,Away
SF,2014,2,CHI,Home
TB,2014,2,SL,Home
WAS,2014,2,JAX,Home
IND,2014,2,PHI,Home
PHI,2014,2,IND,Away
ATL,2014,3,TB,Home
TB,2014,3,ATL,Away
BUF,2014,3,SD,Home
CAR,2014,3,PIT,Home
CIN,2014,3,TEN,Home
CLV,2014,3,BLT,Home
IND,2014,3,JAX,Away
ARZ,2014,3,SF,Home
DAL,2014,3,SL,Away
DEN,2014,3,SEA,Away
DET,2014,3,GB,Home
GB,2014,3,DET,Away
HST,2014,3,NYG,Away
JAX,2014,3,IND,Home
KC,2014,3,MIA,Away
MIA,2014,3,KC,Home
MIN,2014,3,NO,Away
NO,2014,3,MIN,Home
NE,2014,3,OAK,Home
NYG,2014,3,HST,Home
TEN,2014,3,CIN,Away
PHI,2014,3,WAS,Home
PIT,2014,3,CAR,Away
OAK,2014,3,NE,Away
SL,2014,3,DAL,Home
BLT,2014,3,CLV,Away
SD,2014,3,BUF,Away
SEA,2014,3,DEN,Home
SF,2014,3,ARZ,Away
WAS,2014,3,PHI,Away
CHI,2014,3,NYJ,Away
NYJ,2014,3,CHI,Home
NYG,2014,4,WAS,Away
WAS,2014,4,NYG,Home
ATL,2014,4,MIN,Away
BUF,2014,4,HST,Away
CAR,2014,4,BLT,Away
CHI,2014,4,GB,Home
IND,2014,4,TEN,Home
DAL,2014,4,NO,Home
DET,2014,4,NYJ,Away
GB,2014,4,CHI,Away
HST,2014,4,BUF,Home
JAX,2014,4,SD,Away
MIA,2014,4,OAK,Away
MIN,2014,4,ATL,Home
NO,2014,4,DAL,Away
NYJ,2014,4,DET,Home
TEN,2014,4,IND,Away
PHI,2014,4,SF,Away
PIT,2014,4,TB,Home
OAK,2014,4,MIA,Home
BLT,2014,4,CAR,Home
SD,2014,4,JAX,Home
SF,2014,4,PHI,Home
TB,2014,4,PIT,Away
KC,2014,4,NE,Home
NE,2014,4,KC,Away
GB,2014,5,MIN,Home
MIN,2014,5,GB,Away
ATL,2014,5,NYG,Away
BUF,2014,5,DET,Away
CAR,2014,5,CHI,Home
CHI,2014,5,CAR,Away
CIN,2014,5,NE,Away
CLV,2014,5,TEN,Away
IND,2014,5,BLT,Home
ARZ,2014,5,DEN,Away
DAL,2014,5,HST,Home
DEN,2014,5,ARZ,Home
DET,2014,5,BUF,Home
HST,2014,5,DAL,Away
JAX,2014,5,PIT,Home
KC,2014,5,SF,Away
NO,2014,5,TB,Home
NE,2014,5,CIN,Home
NYG,2014,5,ATL,Home
NYJ,2014,5,SD,Away
TEN,2014,5,CLV,Home
PHI,2014,5,SL,Home
PIT,2014,5,JAX,Away
SL,2014,5,PHI,Away
BLT,2014,5,IND,Away
SD,2014,5,NYJ,Home
SF,2014,5,KC,Home
TB,2014,5,NO,Away
SEA,2014,5,WAS,Away
WAS,2014,5,SEA,Home
IND,2014,6,HST,Away
HST,2014,6,IND,Home
ATL,2014,6,CHI,Home
BUF,2014,6,NE,Home
CAR,2014,6,CIN,Away
CHI,2014,6,ATL,Away
CIN,2014,6,CAR,Home
CLV,2014,6,PIT,Home
ARZ,2014,6,WAS,Home
DAL,2014,6,SEA,Away
DEN,2014,6,NYJ,Away
DET,2014,6,MIN,Away
GB,2014,6,MIA,Away
JAX,2014,6,TEN,Away
MIA,2014,6,GB,Home
MIN,2014,6,DET,Home
NE,2014,6,BUF,Away
NYG,2014,6,PHI,Away
NYJ,2014,6,DEN,Home
TEN,2014,6,JAX,Home
PHI,2014,6,NYG,Home
PIT,2014,6,CLV,Away
OAK,2014,6,SD,Home
BLT,2014,6,TB,Away
SD,2014,6,OAK,Away
SEA,2014,6,DAL,Home
TB,2014,6,BLT,Home
WAS,2014,6,ARZ,Away
SL,2014,6,SF,Home
SF,2014,6,SL,Away
NE,2014,7,NYJ,Home
NYJ,2014,7,NE,Away
ATL,2014,7,BLT,Away
BUF,2014,7,MIN,Home
CAR,2014,7,GB,Away
CHI,2014,7,MIA,Home
CIN,2014,7,IND,Away
CLV,2014,7,JAX,Away
IND,2014,7,CIN,Home
ARZ,2014,7,OAK,Away
DAL,2014,7,NYG,Home
DEN,2014,7,SF,Home
DET,2014,7,NO,Home
GB,2014,7,CAR,Home
JAX,2014,7,CLV,Home
KC,2014,7,SD,Away
MIA,2014,7,CHI,Away
MIN,2014,7,BUF,Away
NO,2014,7,DET,Away
NYG,2014,7,DAL,Away
TEN,2014,7,WAS,Away
OAK,2014,7,ARZ,Home
SL,2014,7,SEA,Home
BLT,2014,7,ATL,Home
SD,2014,7,KC,Home
SEA,2014,7,SL,Away
SF,2014,7,DEN,Away
WAS,2014,7,TEN,Home
HST,2014,7,PIT,Away
PIT,2014,7,HST,Home
DEN,2014,8,SD,Home
SD,2014,8,DEN,Away
ATL,2014,8,DET,Home
BUF,2014,8,NYJ,Away
CAR,2014,8,SEA,Home
CHI,2014,8,NE,Away
CIN,2014,8,BLT,Home
CLV,2014,8,OAK,Home
IND,2014,8,PIT,Away
ARZ,2014,8,PHI,Home
DET,2014,8,ATL,Away
GB,2014,8,NO,Away
HST,2014,8,TEN,Away
JAX,2014,8,MIA,Home
KC,2014,8,SL,Home
MIA,2014,8,JAX,Away
MIN,2014,8,TB,Away
NO,2014,8,GB,Home
NE,2014,8,CHI,Home
NYJ,2014,8,BUF,Home
TEN,2014,8,HST,Home
PHI,2014,8,ARZ,Away
PIT,2014,8,IND,Home
OAK,2014,8,CLV,Away
SL,2014,8,KC,Away
BLT,2014,8,CIN,Away
SEA,2014,8,CAR,Away
TB,2014,8,MIN,Home
DAL,2014,8,WAS,Home
WAS,2014,8,DAL,Away
CAR,2014,9,NO,Home
NO,2014,9,CAR,Away
CIN,2014,9,JAX,Home
CLV,2014,9,TB,Home
ARZ,2014,9,DAL,Away
DAL,2014,9,ARZ,Home
DEN,2014,9,NE,Away
HST,2014,9,PHI,Home
JAX,2014,9,CIN,Away
KC,2014,9,NYJ,Home
MIA,2014,9,SD,Home
MIN,2014,9,WAS,Home
NE,2014,9,DEN,Home
NYJ,2014,9,KC,Away
PHI,2014,9,HST,Away
PIT,2014,9,BLT,Home
OAK,2014,9,SEA,Away
SL,2014,9,SF,Away
BLT,2014,9,PIT,Away
SD,2014,9,MIA,Away
SEA,2014,9,OAK,Home
SF,2014,9,SL,Home
TB,2014,9,CLV,Away
WAS,2014,9,MIN,Away
IND,2014,9,NYG,Away
NYG,2014,9,IND,Home
CIN,2014,10,CLV,Home
CLV,2014,10,CIN,Away
ATL,2014,10,TB,Away
BUF,2014,10,KC,Home
CHI,2014,10,GB,Away
ARZ,2014,10,SL,Home
DAL,2014,10,JAX,Away
DEN,2014,10,OAK,Away
DET,2014,10,MIA,Home
GB,2014,10,CHI,Home
JAX,2014,10,DAL,Home
KC,2014,10,BUF,Away
MIA,2014,10,DET,Away
NO,2014,10,SF,Home
NYG,2014,10,SEA,Away
NYJ,2014,10,PIT,Home
TEN,2014,10,BLT,Away
PIT,2014,10,NYJ,Away
OAK,2014,10,DEN,Home
SL,2014,10,ARZ,Away
BLT,2014,10,TEN,Home
SEA,2014,10,NYG,Home
SF,2014,10,NO,Away
TB,2014,10,ATL,Home
CAR,2014,10,PHI,Away
PHI,2014,10,CAR,Home
BUF,2014,11,MIA,Away
MIA,2014,11,BUF,Home
ATL,2014,11,CAR,Away
CAR,2014,11,ATL,Home
CHI,2014,11,MIN,Home
CIN,2014,11,NO,Away
CLV,2014,11,HST,Home
IND,2014,11,NE,Home
ARZ,2014,11,DET,Home
DEN,2014,11,SL,Away
DET,2014,11,ARZ,Away
GB,2014,11,PHI,Home
HST,2014,11,CLV,Away
KC,2014,11,SEA,Home
MIN,2014,11,CHI,Away
NO,2014,11,CIN,Home
NE,2014,11,IND,Away
NYG,2014,11,SF,Home
PHI,2014,11,GB,Away
OAK,2014,11,SD,Away
SL,2014,11,DEN,Home
SD,2014,11,OAK,Home
SEA,2014,11,KC,Away
SF,2014,11,NYG,Away
TB,2014,11,WAS,Away
WAS,2014,11,TB,Home
TEN,2014,11,PIT,Home
PIT,2014,11,TEN,Away
KC,2014,12,OAK,Away
OAK,2014,12,KC,Home
ATL,2014,12,CLV,Home
CHI,2014,12,TB,Home
CIN,2014,12,HST,Away
CLV,2014,12,ATL,Away
IND,2014,12,JAX,Home
ARZ,2014,12,SEA,Away
DAL,2014,12,NYG,Away
DEN,2014,12,MIA,Home
DET,2014,12,NE,Away
GB,2014,12,MIN,Away
HST,2014,12,CIN,Home
JAX,2014,12,IND,Away
MIA,2014,12,DEN,Away
MIN,2014,12,GB,Home
NE,2014,12,DET,Home
NYG,2014,12,DAL,Home
TEN,2014,12,PHI,Away
PHI,2014,12,TEN,Home
SL,2014,12,SD,Away
SD,2014,12,SL,Home
SEA,2014,12,ARZ,Home
SF,2014,12,WAS,Home
TB,2014,12,CHI,Away
WAS,2014,12,SF,Away
BUF,2014,12,NYJ,Home
NO,2014,12,BLT,Home
NYJ,2014,12,BUF,Away
BLT,2014,12,NO,Away
CHI,2014,13,DET,Away
DAL,2014,13,PHI,Home
DET,2014,13,CHI,Home
PHI,2014,13,DAL,Away
SEA,2014,13,SF,Away
SF,2014,13,SEA,Home
ATL,2014,13,ARZ,Home
BUF,2014,13,CLV,Home
CAR,2014,13,MIN,Away
CIN,2014,13,TB,Away
CLV,2014,13,BUF,Away
IND,2014,13,WAS,Home
ARZ,2014,13,ATL,Away
DEN,2014,13,KC,Away
GB,2014,13,NE,Home
HST,2014,13,TEN,Home
JAX,2014,13,NYG,Home
KC,2014,13,DEN,Home
MIN,2014,13,CAR,Home
NO,2014,13,PIT,Away
NE,2014,13,GB,Away
NYG,2014,13,JAX,Away
TEN,2014,13,HST,Away
PIT,2014,13,NO,Home
OAK,2014,13,SL,Away
SL,2014,13,OAK,Home
BLT,2014,13,SD,Home
SD,2014,13,BLT,Away
TB,2014,13,CIN,Home
WAS,2014,13,IND,Away
MIA,2014,13,NYJ,Away
NYJ,2014,13,MIA,Home
CHI,2014,14,DAL,Home
DAL,2014,14,CHI,Away
BUF,2014,14,DEN,Away
CAR,2014,14,NO,Away
CIN,2014,14,PIT,Home
CLV,2014,14,IND,Home
IND,2014,14,CLV,Away
ARZ,2014,14,KC,Home
DEN,2014,14,BUF,Home
DET,2014,14,TB,Home
HST,2014,14,JAX,Away
JAX,2014,14,HST,Home
KC,2014,14,ARZ,Away
MIA,2014,14,BLT,Home
MIN,2014,14,NYJ,Home
NO,2014,14,CAR,Home
NE,2014,14,SD,Away
NYG,2014,14,TEN,Away
NYJ,2014,14,MIN,Away
TEN,2014,14,NYG,Home
PHI,2014,14,SEA,Home
PIT,2014,14,CIN,Away
OAK,2014,14,SF,Home
SL,2014,14,WAS,Away
BLT,2014,14,MIA,Away
SD,2014,14,NE,Home
SEA,2014,14,PHI,Away
SF,2014,14,OAK,Away
TB,2014,14,DET,Away
WAS,2014,14,SL,Home
ATL,2014,14,GB,Away
GB,2014,14,ATL,Home
ARZ,2014,15,SL,Away
SL,2014,15,ARZ,Home
ATL,2014,15,PIT,Home
BUF,2014,15,GB,Home
CAR,2014,15,TB,Home
CIN,2014,15,CLV,Away
CLV,2014,15,CIN,Home
IND,2014,15,HST,Home
DAL,2014,15,PHI,Away
DEN,2014,15,SD,Away
DET,2014,15,MIN,Home
GB,2014,15,BUF,Away
HST,2014,15,IND,Away
JAX,2014,15,BLT,Away
KC,2014,15,OAK,Home
MIA,2014,15,NE,Away
MIN,2014,15,DET,Away
NE,2014,15,MIA,Home
NYG,2014,15,WAS,Home
NYJ,2014,15,TEN,Away
TEN,2014,15,NYJ,Home
PHI,2014,15,DAL,Home
PIT,2014,15,ATL,Away
OAK,2014,15,KC,Away
BLT,2014,15,JAX,Home
SD,2014,15,DEN,Home
SEA,2014,15,SF,Home
SF,2014,15,SEA,Away
TB,2014,15,CAR,Away
WAS,2014,15,NYG,Away
CHI,2014,15,NO,Home
NO,2014,15,CHI,Away
JAX,2014,16,TEN,Home
TEN,2014,16,JAX,Away
PHI,2014,16,WAS,Away
SD,2014,16,SF,Away
SF,2014,16,SD,Home
WAS,2014,16,PHI,Home
ATL,2014,16,NO,Away
BUF,2014,16,OAK,Away
CAR,2014,16,CLV,Home
CHI,2014,16,DET,Home
