week,player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
1,Kingsley Suamataia,146558,T,KC,1,100,0,16,48.9,61.4,37.3,1,0,31,100,100,98.4,1,1,0,54,0,0,54,54,33,33,0,0,21,0
1,Jawaan Taylor,41665,T,KC,1,100,0,16,61.4,53.7,82.8,1,1,31,100,100,96.8,2,2,0,54,0,0,0,54,33,33,0,54,21,0
1,Joe Thuney,10712,G,KC,1,100,0,16,73.5,69.5,71.5,0,1,31,100,100,98.4,0,1,0,54,0,54,0,54,33,33,0,0,21,0
1,Garett Bolles,11775,T,DEN,1,100,0,10,55,55.6,50.6,0,5,37,100,100,93.2,0,5,0,54,0,0,54,54,37,37,0,0,17,0
1,Trey Smith,62960,G,KC,1,100,0,16,67.8,50.2,71.2,0,2,31,100,100,96.8,0,2,0,54,0,0,0,54,33,33,54,0,21,0
1,Stone Forsythe,41795,T,SEA,1,100,0,29,61.1,64.5,66.1,1,0,20,100,100,92.5,1,2,1,54,0,0,0,54,26,26,0,54,28,0
1,Creed Humphrey,59996,C,KC,1,100,0,16,79.4,63.1,82.3,1,0,31,100,100,98.4,0,1,0,54,54,0,0,54,33,33,0,0,21,0
1,Anton Harrison,122929,T,JAX,1,100,0,15,36.6,34.1,35.6,0,2,26,100,100,88.5,1,4,2,53,0,0,1,53,28,28,0,52,25,0
1,Brandon Scherff,9438,G,JAX,1,100,0,15,52.9,72.4,47,0,0,26,100,100,100,0,0,0,53,0,0,0,53,28,28,53,0,25,0
1,Mitch Morse,9482,C,JAX,1,100,0,15,68.5,49.2,71.7,0,0,26,100,100,100,0,0,0,53,53,0,0,53,28,28,0,0,25,0
1,Cam Robinson,11789,T,JAX,1,100,0,15,62.7,81.5,58.3,0,1,26,100,100,98.1,1,1,0,53,0,0,52,53,28,28,0,0,25,1
1,Ezra Cleveland,41973,G,JAX,1,100,0,15,60.4,75.3,55.1,0,1,26,100,100,94.2,0,2,1,53,0,53,0,53,28,28,0,0,25,0
1,Chris Lindstrom,46692,G,ATL,1,100,0,2,67.9,62.6,75.4,2,1,25,100,100,94,1,3,0,53,0,0,0,53,31,31,53,0,22,0
1,Vederian Lowe,59741,T,NE,1,100,0,19,52.4,59.6,55,1,2,23,100,100,93.5,1,3,0,52,0,0,52,52,23,23,0,0,29,0
1,Tyron Smith,6161,T,NYJ,1,100,2,22,65.6,64,74.4,0,4,31,100,100,93.5,2,4,0,51,0,0,51,51,32,32,0,0,19,0
1,AJ Arcuri,44757,T,LA,1,100,1,26,25.9,1.9,55.8,2,5,31,100,100,88.7,2,7,0,51,0,0,51,51,33,33,0,0,18,0
1,Ted Karras,10855,C,CIN,1,100,0,7,62.8,78.4,55.1,0,0,35,100,100,100,0,0,0,51,51,0,0,51,38,38,0,0,13,0
1,Alijah Vera-Tucker,57107,G,NYJ,1,100,0,22,67.5,76.7,61.5,0,0,31,100,100,96.8,0,1,1,51,0,0,0,51,32,32,51,0,19,0
1,Cordell Volson,30614,G,CIN,1,100,0,7,79,76,76.7,0,0,35,100,100,100,0,0,0,51,0,51,0,51,38,38,0,0,13,0
1,Trent Brown,9677,T,CIN,1,100,0,7,61,48.8,71.3,0,3,35,100,100,92.9,0,4,1,51,0,0,0,51,38,38,0,51,13,0
1,Orlando Brown Jr.,46227,T,CIN,1,100,0,7,72.6,80.1,61.9,0,1,35,100,100,98.6,0,1,0,51,0,0,51,51,38,38,0,0,13,0
1,Morgan Moses,8701,T,NYJ,1,100,0,22,42.2,22.4,58,1,2,31,100,100,95.2,0,3,0,51,0,0,0,51,32,32,0,51,19,0
1,Alex Cappa,66578,G,CIN,1,100,1,7,62,66.8,67.6,0,0,35,100,100,97.1,1,1,1,51,0,0,0,51,38,38,51,0,13,0
1,Joe Tippmann,101568,C,NYJ,1,100,0,22,56.2,76.9,50.4,0,0,31,100,100,100,0,0,0,51,51,0,0,51,32,32,0,0,19,0
1,John Simpson,41715,G,NYJ,1,100,0,22,66.3,76.7,60.2,1,0,31,100,100,98.4,0,1,0,51,0,51,0,51,32,32,0,0,19,0
1,Dillon Radunz,30551,G,TEN,1,100,0,31,66.6,68.3,63.6,0,2,27,100,100,96.3,0,2,0,49,0,0,0,49,28,28,49,0,21,0
1,Bernhard Raimann,77948,T,IND,1,100,0,14,82.8,84.2,79.3,0,1,24,100,100,97.9,0,1,0,45,0,0,45,45,25,25,0,0,20,0
1,Braden Smith,46794,T,IND,1,100,1,14,70.4,65.5,82.4,0,3,24,100,100,93.7,1,3,0,45,0,0,0,45,25,25,0,45,20,0
1,Cornelius Lucas,9025,T,WAS,1,100,0,32,69.9,85.8,54.4,0,1,26,100,100,98.1,0,1,0,45,0,0,44,45,29,29,0,0,16,1
1,Will Fries,41530,G,IND,1,100,0,14,93,80.4,91.7,0,1,24,100,100,97.9,0,1,0,45,0,0,0,45,25,25,45,0,20,0
1,Ryan Kelly,10652,C,IND,1,100,0,14,71.9,82.7,68.1,0,0,24,100,100,100,0,0,0,45,45,0,0,45,25,25,0,0,20,0
1,Quenton Nelson,12954,G,IND,1,100,0,14,90.7,86.7,86.8,0,0,24,100,100,100,0,0,0,45,0,45,0,45,25,25,0,0,20,0
1,Sean Rhyan,72009,G,GB,1,100,0,12,59.8,65.5,56.3,1,0,24,100,100,97.9,0,1,0,42,0,2,0,42,26,26,40,0,16,0
1,Beaux Limmer,99067,C,LA,1,100,0,26,58.9,51.3,60.3,1,1,24,100,100,95.8,0,2,0,41,41,0,0,41,26,26,0,0,15,0
1,Kelvin Beachum,7229,T,ARZ,1,100,0,1,59.4,47.1,66.7,0,2,25,100,100,88,0,4,2,39,0,0,0,39,25,25,0,39,14,0
1,Ryan Bates,28300,G,CHI,1,100,0,6,59.6,65.7,56,0,0,21,100,100,100,0,0,0,38,0,0,0,38,22,22,38,0,16,0
1,Foster Moreau,47043,TE,NO,1,74.5,0,20,79.3,62.3,60.3,0,0,5,27.8,31.6,100,0,0,0,38,0,0,0,51,6,19,0,0,32,40
1,C.J. Stroud,129759,QB,HST,1,46.8,0,13,67.9,,60,0,0,0,0,0,,0,0,0,37,0,0,0,79,0,40,0,0,37,0
1,Steve Avila,77319,G,LA,1,100,0,26,62.7,40,71.6,1,0,27,100,100,94.4,0,2,1,37,0,37,0,37,27,27,0,0,10,0
