Week,player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
1,Eric Reid,7799,S,CAR,1,0,8.0,75.0,100.0,13.7,10.3,0,0,0,0.0,5,53.5,56.1,76.3,,65.4,35.5,0,22,33.3,1,0,0,138.5,3,44,44,0,2,4,1,33,15,0.8,11.0
1,Desmond Trufant,7803,CB,ATL,1,0,5.0,100.0,100.0,11.0,11.0,0,0,0,0.0,2,67.8,69.4,77.3,,68.2,,0,6,,0,0,0,91.7,1,14,14,0,0,1,0,6,1,0.5,6.0
1,Xavier Rhodes,7806,CB,MIN,1,0,8.6,60.0,100.0,14.3,8.6,0,0,1,20.0,18,77.0,74.3,78.2,,52.9,80.5,0,13,0.0,0,1,0,74.6,3,49,49,1,5,5,0,27,0,0.6,9.0
1,Alec Ogletree,7811,LB,NYG,1,1,8.3,66.7,91.7,14.5,9.7,0,0,1,33.3,21,55.0,52.1,75.0,55.2,54.4,51.2,0,25,0.0,0,1,0,138.9,2,33,36,0,2,3,1,30,9,1.0,15.0
1,Johnathan Cyprien,7814,S,PHI,1,0,,,100.0,,,0,0,0,,24,60.0,61.0,64.2,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
1,Darius Slay,7817,CB,DET,1,0,8.5,25.0,100.0,58.0,14.5,0,0,1,25.0,11,76.1,72.1,80.1,,39.9,72.8,0,6,,0,0,0,39.6,1,63,63,0,0,4,0,6,0,0.1,6.0
1,Johnathan Hankins,7830,DI,OAK,1,0,,,3.4,,,0,0,0,,23,65.6,67.0,78.0,59.2,62.0,68.9,0,,0.0,0,0,0,0.0,0,1,29,1,1,0,0,0,0,0.0,
1,Jon Bostic,7831,LB,WAS,1,1,4.0,100.0,89.2,11.0,11.0,0,0,0,0.0,32,57.3,49.4,74.3,53.4,47.2,50.6,0,7,50.0,1,0,0,129.9,3,33,37,0,0,3,1,17,12,0.5,5.7
1,Jamie Collins Sr.,7833,LB,NE,1,0,2.5,100.0,58.8,4.5,4.5,0,0,0,0.0,19,45.6,52.7,78.3,59.3,66.6,38.2,0,23,50.0,2,0,0,118.8,4,20,34,0,2,4,0,58,48,3.2,14.5
1,Margus Hunt,7834,DI,IND,1,0,2.0,100.0,15.8,3.0,3.0,0,0,0,0.0,14,57.9,65.1,77.8,64.7,64.1,67.3,0,9,,0,0,0,104.2,1,3,19,0,0,1,0,9,7,3.0,9.0
1,D.J. Swearinger Sr.,7838,S,ARZ,1,1,11.0,25.0,92.5,47.0,11.8,0,0,0,0.0,1,42.0,47.8,76.8,63.3,69.5,55.8,0,5,20.0,1,0,0,39.6,1,49,53,0,3,4,0,5,0,0.1,5.0
1,Tyrann Mathieu,7850,S,KC,1,0,14.0,100.0,94.7,33.0,33.0,0,0,0,0.0,16,58.2,60.3,75.5,56.8,65.9,76.9,0,15,0.0,0,0,0,158.3,1,36,38,1,1,1,1,15,1,0.5,15.0
1,Logan Ryan,7864,CB,TEN,1,0,9.3,66.7,90.0,6.7,4.4,0,0,1,11.1,31,78.2,78.9,77.6,75.1,57.9,51.9,1,34,28.6,2,0,0,53.2,6,45,50,3,5,9,0,76,30,1.9,12.7
1,Shawn Williams,7865,S,CIN,1,0,8.3,50.0,88.0,10.5,5.3,0,0,1,25.0,7,73.2,71.0,73.7,54.6,62.3,42.8,0,11,50.0,1,0,0,60.4,2,22,25,1,1,4,0,16,4,0.8,8.0
1,Duron Harmon,7872,S,NE,1,0,3.0,0.0,85.3,,26.0,0,0,0,0.0,19,63.5,63.6,75.6,55.1,61.1,71.6,0,,,0,0,0,39.6,0,29,34,0,0,1,0,0,0,0.0,
1,Alex Okafor,7885,ED,KC,1,1,,,15.4,,,1,1,0,,16,74.6,61.2,0.0,59.2,60.0,41.9,0,,0.0,0,0,1,0.0,0,4,26,1,1,0,0,0,0,0.0,
1,B.W. Webb,7896,CB,CIN,1,1,9.5,100.0,91.3,10.0,10.0,0,0,0,0.0,7,48.8,51.5,75.5,55.0,64.5,75.5,0,25,0.0,0,0,1,118.8,2,21,23,0,1,2,0,35,16,1.8,17.5
1,John Simon,7911,ED,NE,1,0,,,38.1,,,0,1,1,,19,77.0,68.0,75.4,56.0,59.9,70.5,0,,0.0,0,1,0,0.0,0,8,21,0,1,0,0,0,0,0.0,
1,A.J. Klein,7930,LB,NO,1,0,1.5,50.0,68.0,16.0,8.0,0,0,0,0.0,20,77.0,82.0,77.2,71.9,68.2,55.0,0,17,50.0,1,0,0,79.2,1,17,25,1,1,2,0,17,14,1.1,17.0
1,Micah Hyde,7941,S,BUF,1,0,2.0,100.0,96.0,45.0,45.0,0,0,0,0.0,4,61.7,63.0,76.9,55.3,64.9,79.4,0,6,0.0,0,0,0,91.7,1,48,50,0,1,1,0,6,4,0.1,6.0
1,Vince Williams,7988,LB,PIT,1,0,1.0,100.0,77.8,6.0,6.0,0,0,0,0.0,25,52.4,47.0,73.3,57.6,52.5,40.5,0,4,0.0,0,0,0,83.3,1,7,9,1,1,1,0,4,3,0.7,4.0
1,Jordan Poyer,8000,S,BUF,1,1,,,94.0,,,0,0,0,,4,61.1,70.0,76.6,82.5,71.4,83.5,0,,0.0,0,0,0,0.0,0,47,50,3,3,0,0,0,0,0.0,
1,Rontez Miles,8102,S,NYJ,1,0,,,100.0,,,0,0,0,,22,61.7,61.8,62.9,,,75.2,0,,0.0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,
1,A.J. Bouye,8110,CB,JAX,1,1,11.1,57.1,100.0,8.5,4.9,1,0,1,14.3,15,50.0,52.8,78.1,,65.2,28.6,0,42,33.3,2,0,1,96.7,4,41,41,1,3,7,0,79,43,2.3,19.8
1,Jahleel Addae,8117,LB,HST,1,0,7.3,66.7,100.0,8.5,5.7,0,0,0,0.0,13,38.7,41.0,71.5,,64.8,71.6,0,6,,0,0,0,72.9,2,17,17,0,0,3,0,11,2,0.6,5.5
1,Benson Mayowa,8196,ED,OAK,1,0,,,16.7,,,0,0,0,,23,60.6,91.6,78.2,91.6,65.3,73.0,0,,,0,0,0,0.0,0,3,18,2,0,0,0,0,0,0.0,
1,Bradley McDougald,8220,S,SEA,1,0,4.7,66.7,94.9,26.5,17.7,0,0,0,0.0,29,72.9,76.9,77.8,52.5,70.3,31.9,0,5,40.0,2,0,0,70.1,2,56,59,1,3,3,0,9,0,0.2,4.5
1,Rashaan Melvin,8334,CB,DET,1,0,9.5,36.4,98.4,14.3,5.2,0,0,3,27.3,11,72.5,76.9,78.8,60.0,75.6,81.1,0,15,0.0,0,3,1,49.1,4,62,63,1,5,11,0,44,10,0.8,11.0
1,Tony Jefferson,8361,S,BLT,1,0,9.3,33.3,94.4,32.0,10.7,0,0,1,33.3,3,62.6,66.5,74.6,56.5,70.4,78.5,0,5,0.0,0,1,0,42.4,1,34,36,0,1,3,0,5,1,0.2,5.0
1,Jeff Heath,8396,S,DAL,1,1,11.5,75.0,95.7,7.2,5.4,0,0,2,25.0,9,55.7,42.3,76.8,59.5,27.6,84.1,0,22,0.0,0,2,0,105.7,6,45,47,0,6,8,0,79,31,1.8,13.2
1,Brynden Trawick,8471,ED,BLT,1,0,,,66.7,,,0,0,0,,3,63.6,64.4,69.6,58.4,,71.4,0,,0.0,0,0,0,0.0,0,2,3,0,1,0,0,0,0,0.0,
